INFO      :  __main__ - client - get_connect - 2021-06-02 09:33:10,827 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52689), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,906 Клиент <socket.socket fd=456, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55503), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,907 Клиент <socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 49689), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,907 Клиент <socket.socket fd=416, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 49691), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,907 Клиент <socket.socket fd=388, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 49693), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,907 Клиент <socket.socket fd=324, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 49694), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:40:49,907 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 49695), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:31,289 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65232), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:31,416 Клиент <socket.socket fd=348, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65233), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:32,939 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65234), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:33,634 Клиент <socket.socket fd=324, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65235), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:34,452 Клиент <socket.socket fd=348, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65237), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:36,160 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65240), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:41:38,464 Клиент <socket.socket fd=300, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65238), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:00,359 Клиент <socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65248), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:00,360 Клиент <socket.socket fd=328, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65249), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:00,418 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65252), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:00,510 Клиент <socket.socket fd=440, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65253), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:00,584 Клиент <socket.socket fd=308, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65254), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:01,492 Клиент <socket.socket fd=420, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65268), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:01,833 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65263), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:03,008 Клиент <socket.socket fd=336, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65282), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,162 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65288), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,491 Клиент <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65308), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,491 Клиент <socket.socket fd=320, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65309), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,736 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62359), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,835 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62376), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,899 Клиент <socket.socket fd=444, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62383), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:04,956 Клиент <socket.socket fd=300, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62388), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,052 Клиент <socket.socket fd=328, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62407), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,200 Клиент <socket.socket fd=392, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62411), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,299 Клиент <socket.socket fd=404, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62414), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,336 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62420), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,400 Клиент <socket.socket fd=352, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62434), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,477 Клиент <socket.socket fd=460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62446), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,523 Клиент <socket.socket fd=376, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65293), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,566 Клиент <socket.socket fd=432, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62460), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,597 Клиент <socket.socket fd=376, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62469), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,626 Клиент <socket.socket fd=300, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62479), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,626 Клиент <socket.socket fd=376, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62478), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,710 Клиент <socket.socket fd=420, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65301), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,711 Клиент <socket.socket fd=316, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65302), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,711 Клиент <socket.socket fd=404, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65310), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,711 Клиент <socket.socket fd=236, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65311), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,712 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65303), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,895 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62539), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,904 Клиент <socket.socket fd=376, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62545), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,910 Клиент <socket.socket fd=444, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62548), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,930 Клиент <socket.socket fd=388, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62554), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,933 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62553), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,937 Клиент <socket.socket fd=312, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62555), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,950 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62557), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,957 Клиент <socket.socket fd=340, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62387), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,957 Клиент <socket.socket fd=308, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62416), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,957 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62417), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,957 Клиент <socket.socket fd=352, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62419), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,958 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62421), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,958 Клиент <socket.socket fd=320, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62418), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,958 Клиент <socket.socket fd=328, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62423), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,959 Клиент <socket.socket fd=300, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62422), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,959 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62424), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,959 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62425), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,959 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62426), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,960 Клиент <socket.socket fd=324, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62429), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,960 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62428), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,961 Клиент <socket.socket fd=360, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62431), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:05,961 Клиент <socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62430), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,239 Клиент <socket.socket fd=440, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62734), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,254 Клиент <socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62752), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,279 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62784), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,313 Клиент <socket.socket fd=404, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62846), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,371 Клиент <socket.socket fd=460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62889), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,413 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62354), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,414 Клиент <socket.socket fd=312, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62355), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,414 Клиент <socket.socket fd=408, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62356), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,415 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62357), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,420 Клиент <socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 65290), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,421 Клиент <socket.socket fd=436, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62366), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,421 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62367), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,646 Клиент <socket.socket fd=324, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62556), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,648 Клиент <socket.socket fd=392, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62558), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,650 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62559), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,650 Клиент <socket.socket fd=420, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62386), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,661 Клиент <socket.socket fd=420, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62393), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,662 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62671), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:06,662 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62391), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,141 Клиент <socket.socket fd=440, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62369), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,143 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62368), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,144 Клиент <socket.socket fd=352, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62371), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,144 Клиент <socket.socket fd=360, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62372), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,145 Клиент <socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62370), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,145 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62373), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,146 Клиент <socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62374), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,146 Клиент <socket.socket fd=320, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62375), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,147 Клиент <socket.socket fd=416, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62377), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,148 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62379), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,148 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62378), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,148 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62380), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,149 Клиент <socket.socket fd=308, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62381), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,149 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62530), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,150 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62528), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,149 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62382), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,150 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62529), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,151 Клиент <socket.socket fd=436, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62532), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,151 Клиент <socket.socket fd=308, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62531), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,151 Клиент <socket.socket fd=428, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62533), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,151 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62534), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,152 Клиент <socket.socket fd=464, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62535), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,152 Клиент <socket.socket fd=444, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62536), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,159 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62544), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,162 Клиент <socket.socket fd=312, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62550), raddr=('127.0.0.1', 7777)> запущен
